,label,text,label_none,label_soft,label_tech,label_code
1600,tech,Sehr gute Wirtschaftswissenschaftliche Kenntnisse.,0,0,1,2
1601,tech,Sehr gute Kenntnisse in PLM und dem gesamten Office Paket; SAP von Vorteil,0,0,1,2
1602,none,"Standort Mercuri Urval GmbH Dortmund, Deutschland",1,0,0,0
1603,soft,Sehr gute Kommunikationsfähigkeiten.,0,1,0,1
1604,none,Die OHB System AG sucht am Standort Oberpfaffenhofen (ca. 30 km westlich von München) zur Unterstützung der Abteilung Logistik zum frühestmöglichen Einstiegstermin einen.,1,0,0,0
1605,none,Hardware-Entwickler (m/w) Interior Electronics,1,0,0,0
1606,soft,Eigenverantwortliches Arbeiten und hohe Dienstleistungskompetenz im Umgang mit unseren Ansprechpartnern ist Ihre Stärke.,0,1,0,1
1607,soft,Sehr gute Deutsch- und gute Englischkenntnisse runden Ihr Profil ab.,0,1,0,1
1608,none,Bioreaktoren | Fermenter Cell Line Development Process Development Clinical Trial Manufacturing Process Optimization & Characterization Commercial Manufacturing,1,0,0,0
1609,tech,"Profunde Kenntnisse der Lizenzbedingungen von SAP, IBM, Microsoft und ORACLE und mit den Werkzeugen Aspera Smart Track und TQG-LCM.",0,0,1,2
1610,none,"Auctionata ist ein traditionelles Auktionshaus, das die faszinierende Welt der Auktionen erstmalig vollständig für jedermann im Internet erlebbar macht.",1,0,0,0
1611,soft,Verantwortungsbewusstsein sowie Team- und Kommunikationsfähigkeit runden Ihr Profil ab,0,1,0,1
1612,tech,"Kenntnisse in den Bereichen Logistik, Warenwirtschaft und Lagerverwaltung",0,0,1,2
1613,soft,Hohes Maß an Kommunikationsfähigkeit und interkulturelle Kompetenz.,0,1,0,1
1614,soft,Sie zeichnen sich durch Kreativität und die Bereitschaft zur konzeptionellen Weiterentwicklung Ihres Fachbereiches mit abteilungsübergreifenden Organisationsverständnisses aus.,0,1,0,1
1615,tech,"ausgewiesenes klinisches und klinisch-wissenschaftliches Profil, wünschenswert in den Bereichen Neuroonkologie und/ oder Kopf-/ Halstumore",0,0,1,2
1616,soft,Mobilität für gelegentliche Dienstreisen,0,1,0,1
1617,tech,"Sicherer Umgang mit MS Office (Excel, Word)",0,0,1,2
1618,none,Kontakt & Wissenswertes Sie haben Fragen zum Bewerbungsprozess?Britt Noack (Personalabteilung)+49 7062 911 8200 Sie haben fachliche Fragen zum Job?Oda Limbach (Fachabteilung)+49 711 811 13773,1,0,0,0
1619,soft,Ausgeprägtes Zahlenverständnis und Kostenbewusstsein,0,1,0,1
1620,soft,Interesse an beruflicher Weiterentwicklung durch interne und externe Fortbildungen,0,1,0,1
1621,none,Karriere-Tipps Arbeitswelt Bewerbung Job & Social Media Jobsuche Karriere,1,0,0,0
1622,soft,"Reisebereitschaft (Messen & Kongresse, Kundenbesuche).",0,1,0,1
1623,none,"Standort Sixt Autovermietung München, Deutschland",1,0,0,0
1624,none,Vertriebsmitarbeiter (m/w) im Außendienst für Handwerkersoftware,1,0,0,0
1625,soft,"Sie treten freundlich, gleichzeitig selbstbewusst und durchsetzungsstark auf, auch in anspruchsvollen Situationen.",0,1,0,1
1626,soft,Ausgeprägte Kunden- und Dienstleistungsorientierung,0,1,0,1
1627,soft,Englischkenntnisse sind wünschenswert,0,1,0,1
1628,soft,Hoher Grad an Selbstständigkeit und Selbstorganisation sowie Einsatzfreude und Belastbarkeit.,0,1,0,1
1629,soft,"Teamfähigkeit, Einsatzfreude, Verantwortungsbewusstsein sowie selbständiges Arbeiten und Eigeninitiative.",0,1,0,1
1630,tech,"Gute Kenntnisse von Industriestandards wie eTOM, ITIL und SID sowie aktueller IT-Trends",0,0,1,2
1631,soft,Bereitschaft zur Schichtarbeit (Früh- und Spätschicht),0,1,0,1
1632,soft,"Serviceorientierung, Flexibilität und Engagement runden Ihr Profil ab",0,1,0,1
1633,soft,Idealerweise gute bis sehr gute Englischkenntnisse (aber keine Voraussetzung).,0,1,0,1
1634,none,Senior Experte Enterprise Architect Data (m/w),1,0,0,0
1635,soft,"Flexibilität, Belastbarkeit, Kommunikationsstärke und operative Umsetzungsstärke",0,1,0,1
1636,soft,Ausgeprägte analytische Fähigkeiten sowie systematische und selbständige Arbeitsweise.,0,1,0,1
1637,soft,Hohes Verantwortungsbewusstsein und ausgeprägte Kundenorientierung runden Ihr Profil ab.,0,1,0,1
1638,none,Standort Safran Engineering Services GmbH,1,0,0,0
1639,none,Leistungen für Unternehmen Vermittlung von Professionals Mehr erfahren,1,0,0,0
1640,soft,Ihre Arbeitsweise ist sorgfältig und gewissenhaft,0,1,0,1
1641,none,Springe direkt zu:,1,0,0,0
1642,none,Filtration und Aufreinigung Steril-Filtration Virus-Filtration Crossflow-Filtration Ernte Vorfiltration Membranchromatographie Luft- | Gas-Filtration Integritätstprüfung OEM-Membranen,1,0,0,0
1643,none,Popular Science Jobs: Biomedical Science Environmental Science Science Technician Food Science Forensic Science,1,0,0,0
1644,tech,Kenntnisse im Bereich Big Data and Data analytics Technologien und Tools.,0,0,1,2
1645,none,Weiter zu,1,0,0,0
1646,none,Jeans Freizeithosen Shorts & Bermudas Reduziert Zur Übersicht,1,0,0,0
1647,soft,Ausgezeichnete Deutschkenntnisse in Wort und Schrift.,0,1,0,1
1648,soft,"interkulturelle Kompetenz, Teamfähigkeit, Flexibilität",0,1,0,1
1649,tech,Fundierte MS-Office-Kenntnisse.,0,0,1,2
1650,tech,Kenntnisse in der Vertragsgestaltung.,0,0,1,2
1651,none,Kontakt Bechtle direct GmbH Dilan Günes Bechtle Platz 1 74172 Neckarsulm https://www.bechtle-jobs.com/index.php,1,0,0,0
1652,none,"Standort MSC Germany SA & Co. KG Düsseldorf, Deutschland",1,0,0,0
1653,tech,Praktische Kenntnisse in der Abwicklung von Investitionsprojekten sowie im Umgang mit Lean-Management.,0,0,1,2
1654,soft,Sehr gute Kenntnisse der deutschen Sprache,0,1,0,1
1655,soft,"Flexibilität, Verhandlungsgeschick, Eigeninitiative, Belastbarkeit, Durchsetzungsvermögen",0,1,0,1
1656,none,Standort MBtech Group GmbH & Co. KGaA Deutschland,1,0,0,0
1657,soft,"Analytische, pragmatische und strukturierte Denk- und Arbeitsweise.",0,1,0,1
1658,soft,Hohe Leistungsbereitschaft.,0,1,0,1
1659,tech,Branchenspezifische Kenntnisse der Logistik/Schifffahrt wünschenswert.,0,0,1,2
1660,none,Kontakt Auf der Suche nach einer spannenden Herausforderung? Hier gibt es viele weitere Informationen über uns als Arbeitgeber: https://www.bmwgroup.com/de/karriere/ Bewerbungstipps und Einblicke hinter die Kulissen gibt es auch auf facebook.com/bmwkarriere und instagram.com/bmwgroupcareers. Ansprechpartner Herr Stöckle + 49 89 382-17001 Stellenreferenz: 112391 BMW Group 80788 München,1,0,0,0
1661,soft,Ausgeprägtes Kommunikationsvermögen,0,1,0,1
1662,none,Career Jobs Experience Events Inside Contact en DE EN to mainsite,1,0,0,0
1663,tech,Betriebswirtschaftliches Know-How und Prozessverständnis,0,0,1,2
1664,soft,Deine Ergebnisse bereitest du in strukturierten Präsentationen kompakt auf,0,1,0,1
1665,none,Diskretion und eine umfassende Wahrnehmung Ihrer Interessen sichern wir Ihnen ausdrücklich zu,1,0,0,0
1666,none,Kontakt Bloxolid GmbH Dr. Cord Burchard Isernhagener Str. 1 30916 Isernhagen jobs@bloxolid.com,1,0,0,0
1667,soft,Reisebereitschaft (weltweit),0,1,0,1
1668,none,"Über uns: Die individuellen Stärken des Einzelnen sind die Basis für unseren Erfolg. Ein starkes Netzwerk ist Ihre und unsere Zukunft. 560 Städte und Gemeinden haben aus Verantwortung für den Lebensraum von rund zehn Millionen Menschen ihre 100 kommunalen Energie- und Wasserversorgungsunternehmen in die Thüga-Gruppe eingebunden. Ziel ist, durch Zusammenarbeit Mehrwert für den einzelnen Lebensraum zu schaffen und kommunale Werte nachhaltig zu sichern. Insgesamt arbeiten 17.700 Mitarbeiter in der Thüga-Gruppe. Diese versorgen 4,0 Millionen Kunden mit Strom, 2,1 Millionen Kunden mit Erdgas und 0,9 Millionen Kunden mit Trinkwasser. Der Umsatz der Thüga-Gruppe lag 2014 bei 21,6 Milliarden Euro. Sie ist deutschlandweit das größte kommunale Netzwerk lokaler und regionaler Energieversorger. Thüga ist als Kern der Gruppe mit der unternehmerischen Entwicklung beauftragt: Gewinnung neuer Partner, Wertsicherung und -entwicklung des einzelnen Unternehmens, Koordination und Moderation von Projekten sowie Steuerung der Zusammenarbeit in der Gruppe.",1,0,0,0
1669,soft,Verhandlungssichere Deutsch- und Englischkenntnisse,0,1,0,1
1670,none,Einsatzort,1,0,0,0
1671,soft,"Zuverlässige, eigenverantwortliche und teamorientierte Arbeitsweise.",0,1,0,1
1672,tech,Kenntnisse der Regelung von elektrischen Antrieben wünschenswert,0,0,1,2
1673,soft,Organisations- und Kommunikationsstärke.,0,1,0,1
1674,tech,Gute Kenntnisse in MS-Office und einem ERP-System,0,0,1,2
1675,soft,"Sie arbeiten gerne selbstständig, können sich durchsetzen und überzeugen durch ein sicheres Auftreten.",0,1,0,1
1676,none,Nach Jobtitel,1,0,0,0
1677,tech,Fundierte Kenntnisse im MS-Office-Paket.,0,0,1,2
1678,tech,sicherer Umgang mit MS-Office und vertraut mit einem EDV-gestützten Warenwirtschaftssystem,0,0,1,2
1679,none,früheste Verfügbarkeit,1,0,0,0
1680,soft,Sehr gute Kommunikationsfähigkeit in Wort und Schrift sowie gute Englischkenntnisse,0,1,0,1
1681,soft,"Kundenorientierung, Verhandlungsgeschick und unternehmerisches Handeln",0,1,0,1
1682,soft,Teamplayer mit offener Kommunikation und hands on Mentalität.,0,1,0,1
1683,none,Zur Verstärkung unseres Teams in Ayl-Biebelhausen suchen wir Konditoren (m/w) oder Bäcker (m/w) mit Konditoreierfahrung,1,0,0,0
1684,none,"Standort Universitätsklinikum Essen Hufelandstraße 55, 45122 Essen, Deutschland",1,0,0,0
1685,tech,"Umfangreiche Kenntnisse in Strömungsmechanik, speziell Gasdynamik sowie Flugmechanik.",0,0,1,2
1686,soft,Kommunikationsstark und ein hohes Maß an Motivationskraft.,0,1,0,1
1687,soft,Prozessorientiertes Denken.,0,1,0,1
1688,soft,Fließende Englisch- und gute Deutschkenntnisse in Wort und Schrift,0,1,0,1
1689,soft,Sehr gute Englisch- und Deutschkenntnisse in Wort und Schrift.,0,1,0,1
1690,soft,Aufgeschlossene Persönlichkeit mit Freude an neuen Herausforderungen und Spaß an innovativen Konzepten und Rezepturen,0,1,0,1
1691,soft,"Sehr gute Deutschkenntnisse in Wort und Schrift, gute Englischkenntnisse wünschenswert.",0,1,0,1
1692,soft,Eine zielorientierte und strukturierte Arbeitsweise.,0,1,0,1
1693,soft,"Strukturierte, analytische und selbstständige Arbeitsweise",0,1,0,1
1694,soft,Interkulturelle Kompetenzen,0,1,0,1
1695,none,« Zur Ergebnisliste,1,0,0,0
1696,none,Über uns Das Unternehmen Meilensteine Philosophie Karriere Heldenvermittler Praktika Leistungen Personalvermittlung JOB Vermittlung Franchise News Aktuelles Presse Veranstaltungen Standorte Gesamt Baden-Württemberg Bayern Berlin Brandenburg Hamburg Mecklenburg-Vorpommern Niedersachsen Sachsen Sachsen-Anhalt Thüringen Jobbörse Franchise Die Selbständigkeit mit Franchise Franchisemodell der GS Company Einzel-Franchise Gebiets-Franchise Master-Franchise Der Franchise-Bewerbungsprozess Investor Relations Kontakt Bewerber Franchiseinteressenten Login,1,0,0,0
1697,none,Kosten- & Zeitersparnis Sie senden uns einmalig Ihre Bewerbungsunterlagen zu - am besten in elektronischer Form - und vervielfachen mit unserer Hilfe Ihre Jobchancen.,1,0,0,0
1698,tech,Nachweisliche Projekterfolge im Bereich Functional Safety,0,0,1,2
1699,tech,Führerschein Klasse B (alt 3) zwingend erforderlich,0,0,1,2
1700,none,Angebote: Abo Shop Christ & Welt ZEIT Reisen ZEIT für die Schule ZEIT Veranstaltungen Verlag: Inserieren Mediadaten Presse Unternehmen Rechte & Lizenzen,1,0,0,0
1701,soft,•Reisebereitschaft.,0,1,0,1
1702,tech,"AGB und Privatsphäre-Einstellungen sind für Sie kein Graus, sondern die Chance für eine spannende Verbraucher-Geschichte",0,0,1,2
1703,soft,"Ausgeprägte Teamfähigkeit in der Zusammenarbeit mit Physikern, Ingenieuren und Technikern",0,1,0,1
1704,none,"Für telefonische Rückfragen stehen Ihnen Herr Jährling und Herr Riegel mit Auskünften zur Verfügung. Richten Sie bitte Ihre aussagefähige Bewerbung mit Lebenslauf vorzugsweise per Email an: MESACON Messelektronik GmbH Dresden, Gostritzer Straße 67 A, 01217 Dresden Tel. 0351-8717160, Email: bewerbung@mesacon.de, Webseite: www.mesacon.de",1,0,0,0
1705,none,"KG und der weiteren Unternehmen der Ferox Gruppe durch Bearbeitung unterschiedlicher Rechtsgebiete insbesondere im Bau-, Architekten-, Grundstücks-, Miet- und Kaufrecht",1,0,0,0
1706,tech,"Gute EDV Anwenderkenntnisse (MS Office, Lotus Notes, CRM) ·",0,0,1,2
1707,soft,"Ihre Stärken sind Teamfähigkeit, Kontaktfreudigkeit, Lern- und Leistungsbereitschaft, Organisationsgeschick und Verantwortungsbewusstsein",0,1,0,1
1708,none,Einloggen/Konto erstellen Jobs finden E-Mail Agent erstellen Über uns,1,0,0,0
1709,none,"Standort NNE GmbH Siemensstr. 21, 61352 Bad Homburg",1,0,0,0
1710,soft,Ausgeprägte Kommunikations- und Teamfähigkeit.,0,1,0,1
1711,none,Spezialisten für ein Unternehmen im hochklassigen Sonderfahrzeugbau (m/w),1,0,0,0
1712,none,Ihre Fragen vorab beantwortet auch gerne unser Herr Schöpke unter 0157-74983169.,1,0,0,0
1713,soft,"Engagement, Teamfähigkeit und Deutsch- und/oder Englischkenntnisse.",0,1,0,1
1714,none,"Als Student arbeiten Sie mit Ihren Kollegen auf Augenhöhe, Sie erhalten tiefe Einblicke in ein Unternehmen, in dem Produkte für die Welt von morgen entstehen und schaffen sich ideale Voraussetzungen für Ihre spätere Karriere. Für fachliche Fragen steht Ihnen Herr Aloys Schultz, Tel. (07364) 20-6046, gerne zur Verfügung. Wenn Sie diese Stelle interessiert, bewerben Sie sich bitte mit aussagekräftigen Bewerbungsunterlagen und unter Angabe Ihres frühesten Eintrittstermins über den Link am Ende dieser Seite. Carl Zeiss AG Human Resources Marion Maurer Tel.: (07364) 20-2351 www.zeiss.de",1,0,0,0
1715,soft,eine offene und flexible Persönlichkeit sind sowie,0,1,0,1
1716,soft,Kundenorientierung,0,1,0,1
1717,soft,Teamgeist sowie Flexibilität und Mobilität.,0,1,0,1
1718,tech,"Kenntnisse der Standardsoftware (Textverarbeitung, Tabellenkalkulation) und erweiterte Kenntnisse in CAD/CAM (Inventor 10/11).",0,0,1,2
1719,soft,Bereitschaft zu weitgehend selbstständiger Arbeit.,0,1,0,1
1720,soft,Ausgeprägte Kunden- und Serviceorientierung,0,1,0,1
1721,soft,Exzellente kommunikative Fähigkeiten und ausgeprägte Teamfähigkeit können Sie ebenfalls vorweisen.,0,1,0,1
1722,soft,Verhandlungssichere Deutschkenntnisse,0,1,0,1
1723,soft,Überzeugendes Auftreten und richtiges Gespür für den Umgang mit unseren Gesprächspartnern,0,1,0,1
1724,tech,"Sie verfügen über gute Kenntnisse der englischen Sprache und beherrschen die einschlägigen EDV-Programme, insbesondere im Office-Bereich.",0,0,1,2
1725,none,Verwaltungsfachangestellter/ Verwaltungsfachwirt/ Bachelor of Arts (Public Management) als Fachbereichsleiter für den Fachbereich Wirtschaft und Finan,1,0,0,0
1726,tech,"Sie haben Kenntnisse im Umgang mit Portfolio Analysen, Balanced Score Card, Cash Flow Management und Soll-/Ist-Abweichungen",0,0,1,2
1727,soft,Ausgeprägte Kommunikations- und Teamfähigkeit runden Ihr Profil ab.,0,1,0,1
1728,soft,Idealweise gute Englischkenntnisse.,0,1,0,1
1729,tech,sicherer Umgang mit MS-Office,0,0,1,2
1730,soft,Bereitschaft zur flexiblen Arbeitszeit,0,1,0,1
1731,soft,Deutsch in Wort und Schrift.,0,1,0,1
1732,tech,Beharrlichkeit in der Verfolgung von Zielen.,0,0,1,2
1733,none,(c) 2017 by GS Company | Impressum | Datenschutz,1,0,0,0
1734,tech,Profunde Kenntnisse der Logistik Stammdaten,0,0,1,2
1735,soft,Ein Teamplayer sind.,0,1,0,1
1736,tech,Kenntnisse in Codesys 3 Anwendungen Version 2/3.,0,0,1,2
1737,tech,Kenntnisse in der Verwaltung.,0,0,1,2
1738,tech,Idealerweise Kenntnisse zum Thema Hygiene und Medizinprodukte.,0,0,1,2
1739,none,"Für unseren Mandanten, ein Unternehmen aus der pharmazeutischen Industrie, suchen wir zum nächstmöglichen Zeitpunkt zwei.",1,0,0,0
1740,tech,EDV-Affinität sowie sehr gute Kenntnisse in MS Office und Salesforce (wünschenswert),0,0,1,2
1741,tech,Sicherer Umgang mit MS Office und gute Kenntnisse der Social Media.,0,0,1,2
1742,none,.... weitere Jobangebote finden sie unter www.it-personalberatung.de,1,0,0,0
1743,soft,Freundliches und verbindliches Auftreten,0,1,0,1
1744,none,"eva Evangelische Gesellschaft Stuttgart e.V., Büchsenstraße 34/36, 70174 Stuttgart",1,0,0,0
1745,soft,Hohes Maß an Kommunikationsfähigkeit und interkulturelle Kompetenz,0,1,0,1
1746,tech,"Sicherer Umgang mit MS Office-Produkten (Excel, Word und Power Point)",0,0,1,2
1747,tech,"Programmiersprachen: Java, Unix-Shell, -SED, -AWK, Perl,",0,0,1,2
1748,soft,"Sehr gutes Auffassungsvermögen, Engagement und Fachkompetenz.",0,1,0,1
1749,soft,"Freundliches, aber sicheres Auftreten, Verhandlungsgeschick und Kommunikationsstärke",0,1,0,1
1750,tech,Kenntnisse agiler Entwicklungsmethoden (z. B. SCRUM) und in Vaadin sind von Vorteil.,0,0,1,2
1751,tech,Kenntnisse der gängigen MS-Office Anwendungen,0,0,1,2
1752,none,AMM Solution Designer (m/w),1,0,0,0
1753,none,Unsere Kunden schätzen unsere Innovationen bei Wettangeboten und unsere modernen und intuitiv zu bedienenden Wettsysteme.,1,0,0,0
1754,tech,"Gute Kenntnisse über Software-Entwicklungstools: (z.B. Eclipse, IntelliJ, NetBeans, Maven, SVN, GIT, Jenkins)",0,0,1,2
1755,tech,"Elektrotechnisches Know-how, kaufmännisches Geschick und erste Vertriebserfahrungen erleichtern den Einstieg",0,0,1,2
1756,soft,Integratives/weitsichtiges Denken und Handeln.,0,1,0,1
1757,none,Show on Map Show as List,1,0,0,0
1758,soft,Dienstleistungsorientierung und Spaß an der Kundenbetreuung,0,1,0,1
1759,none,Aktuelles Events Pressemeldungen Fachartikel Auszeichnungen,1,0,0,0
1760,none,"Standort OSRAM GmbH München, Deutschland",1,0,0,0
1761,soft,"Sie sind ein Organisationstalent, haben Spaß an serviceorientiertem Handeln und besitzen ein gutes technisches Verständnis.",0,1,0,1
1762,soft,"Verhandlungssichere, technische Englischkenntnisse",0,1,0,1
1763,none,Technischer Mitarbeiter Klima- / Umweltschutz (m/w),1,0,0,0
1764,tech,Fundierte Kenntnisse in Bezug auf Zertifizierungen von Managementsystemen und über Qualitätsmanagementmethoden,0,0,1,2
1765,soft,"Sie stellen sich gern neuen Fragestellungen und sind in der Lage, sich in komplexe Sachverhalte einzuarbeiten und diese verständlich aufzubereiten und zu vermitteln.",0,1,0,1
1766,none,Unsere DienstleistungenUnsere GeschäftsfelderPresseloungeÜber OrizonStandortsucheWir machen UnternehmenleistungsfähigerZu unseren Services,1,0,0,0
1767,tech,ein betriebswirtschaftliches Interesse ist von Vorteil,0,0,1,2
1768,soft,"Eigeninitiative, Kreativität und Lösungsorientierung wird bei Ihnen groß geschrieben.",0,1,0,1
1769,none,HomeIhre Karriere bei LeasePlanStellenangeboteDuale Ausbildung als Kaufmann/-frau für Büromanagement / Bachelor-Studium Business Administration (FOM),1,0,0,0
1770,none,Close collaboration with a worldwide leading technology company,1,0,0,0
1771,soft,Ihre ausgeprägte Kommunikationsstärke und Ihr sicheres und überzeugendes Auftreten zeichnen Sie neben Ihrer Ziel- und Ergebnisorientierung aus.,0,1,0,1
1772,soft,Sichere Kenntnis der englischen Sprache in Wort und Schrift,0,1,0,1
1773,soft,Ergebnis- und serviceorientiertes Denken und Handeln bei gutem eigenen Zeitmanagement,0,1,0,1
1774,tech,MS Excel,0,0,1,2
1775,soft,Kommunikationsstärke auf Deutsch und Englisch in Wort und Schrift.,0,1,0,1
1776,soft,"Hohe Einsatzbereitschaft, eigenständige & strukturierte Arbeitsweise.",0,1,0,1
1777,soft,Ausgezeichnete Deutsch- und Englischkenntnisse in Wort und Schrift,0,1,0,1
1778,none,Dann richten Sie bitte Ihre schriftliche Bewerbung mit aussagekräftigen Unterlagen und Angaben zu Einkommen sowie dem möglichen Eintrittstermin per E-Mail an: APCOA PARKING Deutschland GmbH  Frau Antje Kuklinski,1,0,0,0
